,Timestamp,Action,Amount,Price,TValue,Intent,Balance
0000-00-00 00:00:00-00:00,,NA,0,0,0,NA,9923.81578535428
2021-11-11 09:30:00-05:00,,sell,1084.0,9.149999618530273,9918.599586486816,SHORT,5.21619886746339
2021-11-11 09:42:00-05:00,,buy,1084.0,9.179999828338623,9951.119813919067,CLOSE_SHORT,9956.33601278653
2021-11-11 10:01:00-05:00,,buy,1068.0,9.318499565124512,9952.157535552979,LONG,4.1784772335522575
2021-11-11 11:13:00-05:00,,sell,1068.0,9.25974973042806,9889.412712097168,CLOSE_LONG,9893.59118933072
2021-11-11 11:28:00-05:00,,sell,1070.0,9.239999771118164,9886.799755096436,SHORT,6.791434234284679
2021-11-11 11:53:00-05:00,,buy,1070.0,9.249833106994629,9897.321424484253,CLOSE_SHORT,9904.112858718538
2021-11-11 12:29:00-05:00,,sell,1073.0,9.229999542236328,9903.78950881958,SHORT,0.32334989895753097
2021-11-11 12:39:00-05:00,,buy,1073.0,9.25349981134588,9929.005297574131,CLOSE_SHORT,9929.328647473088
2021-11-11 12:41:00-05:00,,buy,1061.0,9.350000381469727,9920.35040473938,LONG,8.978242733708612
2021-11-11 15:32:00-05:00,,sell,1061.0,9.6228666305542,10209.861495018005,CLOSE_LONG,10218.839737751714
